name,gender,fathers_name,date_of_birth,class_id,email,phone,address,id
Vilasa thakur,Male,amit kumar thakur,2017-10-18,CL000013,vilasa.thakur@yahoo.com,+918528512816,"78/69, Doctor Nagar, Ramgarh, Kanpur Dehat, Uttar Pradesh, India, 902547",ST000451
Nadiya shahane,Female,araslan yusuf shahane,2018-07-18,CL000013,nadiya.shahane@hotmail.com,+917126511609,"74/69, Gala Road, Mau, Allahabad, Uttar Pradesh, India, 491395",ST000452
Arurthan kannaujiya,Male,nand kishor kannaujiya,2018-07-11,CL000013,arurthan.kannaujiya@gmail.com,+919342241526,"H.No. 421, Shere Path, Phagwara, Fatehpur, Uttar Pradesh, India, 471817",ST000453
Prishanth marathe,Male,mangal bind marathe,2017-07-10,CL000013,prishanth.marathe@gmail.com,+916136259260,"30, Keer Road, Tadepalligudem, Varanasi, Uttar Pradesh, India, 486358",ST000454
Marsha tirpude,Female,arhiyant jain tirpude,2019-05-22,CL000013,marsha.tirpude@hotmail.com,+917205887220,"H.No. 67, Deshmukh, Nashik, Muzaffarnagar, Uttar Pradesh, India, 132647",ST000455
Varahuna gadde,Male,ayush gadde,2018-05-18,CL000013,varahuna.gadde@yahoo.com,+919017845796,"57, Chadha Zila, Nagpur, Kasganj, Uttar Pradesh, India, 478228",ST000456
Balika tapaniya,Female,shur singh tapaniya,2018-06-20,CL000013,balika.tapaniya@hotmail.com,+917707318084,"63, Bedi Chowk, Patna, Gonda, Uttar Pradesh, India, 606428",ST000457
Jeremia chabukswar,Female,abhishek chabukswar,2018-08-19,CL000013,jeremia.chabukswar@gmail.com,+919959545561,"09, Bhatnagar Circle, Raiganj, Sant Kabir Nagar, Uttar Pradesh, India, 375956",ST000458
Reeshvarya zende,Female,vijay kumar zende,2018-03-08,CL000013,reeshvarya.zende@gmail.com,+917132094866,"98, Virk Ganj, Hajipur, Kanpur Dehat, Uttar Pradesh, India, 617885",ST000459
Kshantu nambian,Male,shivnath nambian,2017-12-18,CL000013,kshantu.nambian@gmail.com,+918118584668,"H.No. 29, Jha Circle, Saharsa, Budaun, Uttar Pradesh, India, 132287",ST000460
Yaathangan gayatri,Male,eliyas gayatri,2017-07-24,CL000013,yaathangan.gayatri@gmail.com,+918389805070,"H.No. 953, Bir Chowk, Shivpuri, Kanpur Nagar, Uttar Pradesh, India, 953996",ST000461
Oja waghmare,Female,hararat waghmare,2018-07-17,CL000013,oja.waghmare@gmail.com,+917125813066,"18/896, Bahl, Raurkela Industrial Township, Kheri, Uttar Pradesh, India, 261509",ST000462
Rehasan shastri,Male,rajveer singh shastri,2018-07-10,CL000013,rehasan.shastri@hotmail.com,+919249477649,"27, Kade Road, Cuttack, Lucknow, Uttar Pradesh, India, 696097",ST000463
Surieyaa hinduja,Male,tarun hinduja,2019-03-15,CL000013,surieyaa.hinduja@gmail.com,+916759366729,"H.No. 022, Randhawa Marg, Deoghar, Bhadohi, Uttar Pradesh, India, 174474",ST000464
Nivashi sahni,Female,shripal sahni,2019-01-20,CL000013,nivashi.sahni@hotmail.com,+917299750332,"H.No. 74, Dalal Street, Berhampur, Kaushambi, Uttar Pradesh, India, 008741",ST000465
Sankhadeep akkineni,Male,tara chandra @ billu akkineni,2018-05-24,CL000013,sankhadeep.akkineni@yahoo.com,+916976139945,"16/917, Suri Ganj, Varanasi, Basti, Uttar Pradesh, India, 940935",ST000466
Eelavaani kasat,Female,roopsingh kasat,2018-04-12,CL000013,eelavaani.kasat@yahoo.com,+916443564621,"H.No. 43, Deshpande Nagar, Gorakhpur, Shahjahanpur, Uttar Pradesh, India, 995602",ST000467
Niralika zende,Female,anil kumar zende,2017-08-09,CL000013,niralika.zende@yahoo.com,+918302758613,"874, Yogi Street, Rajahmundry, Sambhal, Uttar Pradesh, India, 295467",ST000468
Havia mande,Female,amit mande,2018-10-20,CL000013,havia.mande@gmail.com,+916076507099,"02, Cherian Nagar, Pune, Kheri, Uttar Pradesh, India, 754986",ST000469
Chinitya indulkar,Female,deepak indulkar,2018-06-26,CL000013,chinitya.indulkar@gmail.com,+919114788243,"H.No. 91, Dugal Ganj, Thiruvananthapuram, Kheri, Uttar Pradesh, India, 777687",ST000470
Chiraksh rajan,Male,lala bhai rajan,2018-09-01,CL000013,chiraksh.rajan@hotmail.com,+917931025645,"79/14, Sunder Marg, Sangli-Miraj & Kupwad, Siddharthnagar, Uttar Pradesh, India, 549693",ST000471
Kaivally sonowal,Male,bikki @ parveen sonowal,2017-10-30,CL000013,kaivally.sonowal@gmail.com,+916259101441,"H.No. 78, Swaminathan Path, Pondicherry, Kasganj, Uttar Pradesh, India, 647427",ST000472
Kabilassh yarlagadda,Male,ishwari prashad dube yarlagadda,2017-09-01,CL000013,kabilassh.yarlagadda@yahoo.com,+919371988707,"44/96, Sengupta Road, Bally, Budaun, Uttar Pradesh, India, 495919",ST000473
Munisha varghese,Female,manish kumar saket varghese,2018-11-10,CL000013,munisha.varghese@yahoo.com,+917055590392,"H.No. 325, Kapoor Zila, Pali, Banda, Uttar Pradesh, India, 275741",ST000474
Novika trivedi,Female,kanok trivedi,2019-04-05,CL000013,novika.trivedi@gmail.com,+916726843505,"53, Talwar Path, Medininagar, Bulandshahr, Uttar Pradesh, India, 491311",ST000475
Abhinandan thakran,Male,panchi lal thakran,2019-03-22,CL000013,abhinandan.thakran@hotmail.com,+918728257201,"H.No. 230, Khurana Chowk, Sirsa, Maharajganj, Uttar Pradesh, India, 845869",ST000476
Srinithesh pimplapure,Male,ashok kumar pimplapure,2019-01-01,CL000013,srinithesh.pimplapure@gmail.com,+919042281165,"H.No. 77, Bassi Circle, Bhopal, Hardoi, Uttar Pradesh, India, 219973",ST000477
Karthikaiveni kakde,Female,pankaj kakde,2017-09-30,CL000013,karthikaiveni.kakde@yahoo.com,+916815689958,"85, Sarna Ganj, Jalgaon, Aligarh, Uttar Pradesh, India, 485813",ST000478
Velvizhi dholakia,Female,sachin dholakia,2017-07-30,CL000013,velvizhi.dholakia@hotmail.com,+919733846665,"H.No. 937, Jaggi Ganj, Panihati, Gorakhpur, Uttar Pradesh, India, 937900",ST000479
"Jeyathevi ogle, ogale",Female,aman ogale,2018-02-23,CL000013,jeyathevi.ogale@yahoo.com,+917794304445,"H.No. 59, Lad Chowk, Bongaigaon, Kushinagar, Uttar Pradesh, India, 588796",ST000480
Mythily tahilramani,Female,mohd. samsher tahilramani,2018-03-23,CL000013,mythily.tahilramani@yahoo.com,+917872191736,"H.No. 91, Goda Ganj, Belgaum, Kushinagar, Uttar Pradesh, India, 390309",ST000481
Viroh velankar,Male,sukhbir singh velankar,2018-05-17,CL000013,viroh.velankar@hotmail.com,+917745486853,"88, Rajan Street, Bidar, Sambhal, Uttar Pradesh, India, 051312",ST000482
Yogadhanisa page,Female,vicky page,2018-07-27,CL000013,yogadhanisa.page@gmail.com,+916653093008,"76/49, Barad Path, Bareilly, Sonbhadra, Uttar Pradesh, India, 947421",ST000483
Khavinaya vasudevan,Female,munna vasudevan,2018-05-16,CL000013,khavinaya.vasudevan@gmail.com,+919486618839,"H.No. 699, Singhal Ganj, Raichur, Sonbhadra, Uttar Pradesh, India, 266537",ST000484
Vizhitharagai pandey,Female,mahender pandey,2018-06-29,CL000013,vizhitharagai.pandey@gmail.com,+919441787080,"04, Bala Chowk, Bulandshahr, Bahraich, Uttar Pradesh, India, 284581",ST000485
Vigasan umbarkar,Male,rahul kumar umbarkar,2018-09-12,CL000013,vigasan.umbarkar@gmail.com,+919382787826,"057, Kanda Nagar, Pallavaram, Mau, Uttar Pradesh, India, 126118",ST000486
Logapriya patekar,Female,shailash patekar,2018-02-02,CL000013,logapriya.patekar@hotmail.com,+916475031434,"H.No. 68, Buch Nagar, Katni, Budaun, Uttar Pradesh, India, 829701",ST000487
Kiranya bobde,Female,md. sufiyan bobde,2019-05-05,CL000013,kiranya.bobde@yahoo.com,+916301063996,"72/92, Kumar Zila, Machilipatnam, Firozabad, Uttar Pradesh, India, 709392",ST000488
Waruna thakurtha,Female,omkar singh thakurtha,2017-04-17,CL000014,waruna.thakurtha@gmail.com,+917136782636,"43, Behl Marg, Lucknow, Hamirpur, Uttar Pradesh, India, 081541",ST000489
Harshavarthini mishra,Female,manish kumar mishra,2017-06-13,CL000014,harshavarthini.mishra@gmail.com,+919530910629,"383, Chad Zila, Sonipat, Gorakhpur, Uttar Pradesh, India, 117570",ST000490
Thamizhanya paliwal,Female,suraj singh paliwal,2017-04-16,CL000014,thamizhanya.paliwal@hotmail.com,+919111753834,"H.No. 750, Lal Road, Gulbarga, Budaun, Uttar Pradesh, India, 878556",ST000491
Darminee chimote,Female,chetram gurjar chimote,2018-03-23,CL000014,darminee.chimote@gmail.com,+918246580646,"H.No. 45, Baral, Madurai, Barabanki, Uttar Pradesh, India, 483980",ST000492
Daanesh sehwag,Male,vikram singh sehwag,2017-05-30,CL000014,daanesh.sehwag@yahoo.com,+917207197258,"H.No. 25, Loke Circle, Giridih, Deoria, Uttar Pradesh, India, 010751",ST000493
Candragarbha jhathar,Male,phakir  chand jhathar,2018-01-17,CL000014,candragarbha.jhathar@hotmail.com,+919330743840,"H.No. 862, Anne, Baranagar, Mainpuri, Uttar Pradesh, India, 507095",ST000494
Mahatapase bapat,Male,ratwari chaudhary bapat,2016-06-15,CL000014,mahatapase.bapat@yahoo.com,+917657076309,"61/554, Datta Chowk, Haldia, Mau, Uttar Pradesh, India, 312997",ST000495
Bamathy wadia,Female,ajay wadia,2017-03-03,CL000014,bamathy.wadia@yahoo.com,+919473106260,"29/41, Agarwal Path, Barasat, Mathura, Uttar Pradesh, India, 013836",ST000496
Hashu gambhir,Male,rajesh garg gambhir,2016-12-19,CL000014,hashu.gambhir@yahoo.com,+917078959212,"H.No. 328, Ramachandran Circle, Bokaro, Mainpuri, Uttar Pradesh, India, 961551",ST000497
Kailaes lopes,Male,satya dev singh lopes,2016-07-13,CL000014,kailaes.lopes@gmail.com,+918024774604,"81/197, Issac Street, Pune, Kanpur Dehat, Uttar Pradesh, India, 462018",ST000498
Sanketh dev,Male,puran mal dev,2017-08-16,CL000014,sanketh.dev@gmail.com,+918589687540,"H.No. 78, Iyer Zila, Sagar, Hamirpur, Uttar Pradesh, India, 878705",ST000499
Aswara gopal,Female,dulal haldhar gopal,2018-02-10,CL000014,aswara.gopal@gmail.com,+919621999567,"552, Vasa Zila, Surat, Hardoi, Uttar Pradesh, India, 681532",ST000500
Aatheesh bangera,Male,radheshyam bangera,2017-02-09,CL000014,aatheesh.bangera@hotmail.com,+917168221642,"676, Karnik Marg, Vijayanagaram, Baghpat, Uttar Pradesh, India, 761294",ST000501
"Naveta baghel, bagul",Female,ajit kapoor bagul,2017-03-16,CL000014,naveta.bagul@gmail.com,+919592281571,"75/62, Manda Marg, Junagadh, Bijnor, Uttar Pradesh, India, 618740",ST000502
Idaya majumdar,Female,kamal majumdar,2017-04-09,CL000014,idaya.majumdar@hotmail.com,+917471226060,"H.No. 66, Sehgal Chowk, Bahraich, Azamgarh, Uttar Pradesh, India, 131950",ST000503
Kirishnan wani,Male,raju wani,2018-02-16,CL000014,kirishnan.wani@yahoo.com,+917841847186,"892, Bail Street, Bhiwandi, Deoria, Uttar Pradesh, India, 514992",ST000504
Atshayan uplenchwar,Male,sonu uplenchwar,2018-01-25,CL000014,atshayan.uplenchwar@gmail.com,+917048576196,"20, Sankar Chowk, Raichur, Kanpur Dehat, Uttar Pradesh, India, 986789",ST000505
Thaayagi mamdani,Female,deepak kumar mamdani,2016-07-14,CL000014,thaayagi.mamdani@gmail.com,+917634460396,"58, Bhandari Nagar, Thrissur, Sitapur, Uttar Pradesh, India, 308526",ST000506
Prahlav mandal,Male,veer bhan singh mandal,2017-11-29,CL000014,prahlav.mandal@hotmail.com,+917373999197,"20/79, Chandran Marg, Karnal, Kasganj, Uttar Pradesh, India, 705961",ST000507
Uthayavanan kumta,Male,neeraj sahgal kumta,2017-12-10,CL000014,uthayavanan.kumta@hotmail.com,+917057615076,"631, Goyal Street, Hosur, Mau, Uttar Pradesh, India, 893742",ST000508
Saahathanan bansod,Male,mohd. kasim bansod,2018-04-03,CL000014,saahathanan.bansod@gmail.com,+918687974590,"54/989, Lal Marg, South Dumdum, Barabanki, Uttar Pradesh, India, 602601",ST000509
Ramananthan bhagavathar,Male,arun bhagavathar,2017-01-21,CL000014,ramananthan.bhagavathar@yahoo.com,+918199770347,"40/80, Lall Road, Ahmedabad, Sant Kabir Nagar, Uttar Pradesh, India, 660613",ST000510
Nava thakkar,Male,brahamprakash s/o meer singh thakkar,2017-07-29,CL000014,nava.thakkar@gmail.com,+917051333719,"H.No. 25, Mandal Path, Ambarnath, Kushinagar, Uttar Pradesh, India, 031203",ST000511
Rutran thakurtha,Male,amit kumar thakurtha,2016-10-10,CL000014,rutran.thakurtha@yahoo.com,+917415083769,"33/08, Yogi Ganj, Vijayawada, Kushinagar, Uttar Pradesh, India, 296471",ST000512
Thiyakaran dharashiokar,Male,pawan kumar dharashiokar,2017-04-05,CL000014,thiyakaran.dharashiokar@yahoo.com,+919313197936,"H.No. 434, Sankar Chowk, New Delhi, Budaun, Uttar Pradesh, India, 827584",ST000513
Darshan rajpurohit,Male,barham parkash rajpurohit,2016-07-18,CL000014,darshan.rajpurohit@yahoo.com,+918481082290,"06/294, Mand Chowk, Coimbatore, Budaun, Uttar Pradesh, India, 587712",ST000514
Theventhiran chaurasiya,Male,ravi kant chaurasiya,2017-04-22,CL000014,theventhiran.chaurasiya@yahoo.com,+917367922102,"77, Soni Ganj, Jalna, Kaushambi, Uttar Pradesh, India, 120630",ST000515
Shantanav warraich,Male,bhan singh @ bani singh warraich,2017-08-04,CL000014,shantanav.warraich@hotmail.com,+919238722699,"H.No. 16, Gopal Marg, Bikaner, Raebareli, Uttar Pradesh, India, 890478",ST000516
Velcy chaturvedi,Female,chain singh @ ravi chaturvedi,2018-04-13,CL000014,velcy.chaturvedi@yahoo.com,+917493693204,"H.No. 95, Ganesan Marg, Uluberia, Jaunpur, Uttar Pradesh, India, 008352",ST000517
Vashish tope,Male,mohd. arif tope,2017-10-14,CL000014,vashish.tope@hotmail.com,+916404920805,"72/457, Hegde Chowk, Srinagar, Unnao, Uttar Pradesh, India, 479643",ST000518
Venthamarai rane,Female,mohan lal rane,2017-10-23,CL000014,venthamarai.rane@yahoo.com,+917549370472,"04/460, Kapadia, Bhimavaram, Meerut, Uttar Pradesh, India, 208074",ST000519
Riddhiman darling,Male,narender darling,2017-02-28,CL000014,riddhiman.darling@yahoo.com,+919948335322,"37, Solanki Path, Bhusawal, Hamirpur, Uttar Pradesh, India, 127146",ST000520
Thanooji kalra,Female,aman saroj kalra,2017-05-19,CL000014,thanooji.kalra@yahoo.com,+916763708152,"H.No. 15, Garg Street, Panipat, Allahabad, Uttar Pradesh, India, 877842",ST000521
Harley panicker,Female,krishan pal panicker,2016-07-09,CL000014,harley.panicker@yahoo.com,+918374060186,"H.No. 504, Sani Circle, Bhiwani, Kheri, Uttar Pradesh, India, 297592",ST000522
Pushpaharan upasni,Male,rajneesh bairwa upasni,2017-07-17,CL000014,pushpaharan.upasni@gmail.com,+917406689908,"H.No. 60, Soni Road, Tezpur, Amroha, Uttar Pradesh, India, 833218",ST000523
Dhivyadarshan akash,Male,chand mohhamad akash,2017-01-18,CL000014,dhivyadarshan.akash@yahoo.com,+918328008494,"31/72, Din Path, Bijapur, Kushinagar, Uttar Pradesh, India, 228562",ST000524
Danuraman malik,Male,suresh kumar malik,2017-09-11,CL000014,danuraman.malik@hotmail.com,+919177514632,"854, Khurana Chowk, Kurnool, Firozabad, Uttar Pradesh, India, 112322",ST000525
Elilvili nadella,Female,deepak kumar nadella,2015-06-03,CL000015,elilvili.nadella@yahoo.com,+916042556085,"54, Soni Chowk, Kollam, Shrawasti, Uttar Pradesh, India, 966761",ST000526
Mythavaran gulwadi,Male,jitender gulwadi,2017-04-17,CL000015,mythavaran.gulwadi@yahoo.com,+918032051762,"255, Gara Road, Ambala, Varanasi, Uttar Pradesh, India, 343114",ST000527
Ajaesh bahl,Male,naveen bahl,2017-03-24,CL000015,ajaesh.bahl@gmail.com,+917863819984,"51, Dash Circle, Kollam, Kannauj, Uttar Pradesh, India, 004905",ST000528
Sivas tadaskar,Male,shivam arora tadaskar,2016-07-18,CL000015,sivas.tadaskar@yahoo.com,+919407200583,"18/52, Sur Path, Darbhanga, Ghaziabad, Uttar Pradesh, India, 165471",ST000529
Yishara darji,Female,rahul darji,2017-02-25,CL000015,yishara.darji@yahoo.com,+916186772510,"H.No. 21, Raman Zila, Shimla, Mainpuri, Uttar Pradesh, India, 521125",ST000530
Jeyaram goel,Male,raj kumar goel,2016-03-25,CL000015,jeyaram.goel@yahoo.com,+917526379301,"28, Chopra Ganj, Yamunanagar, Etah, Uttar Pradesh, India, 629884",ST000531
Jenitia nagaiah,Female,kamlesh nagaiah,2015-10-22,CL000015,jenitia.nagaiah@gmail.com,+918408570210,"H.No. 293, Venkatesh Chowk, Morbi, Chitrakoot, Uttar Pradesh, India, 181790",ST000532
Hridya wagle,Female,raman singh wagle,2016-11-19,CL000015,hridya.wagle@yahoo.com,+918733126994,"95/46, Buch, Unnao, Shahjahanpur, Uttar Pradesh, India, 233482",ST000533
Sujaan amladi,Male,mohd jaid amladi,2015-07-30,CL000015,sujaan.amladi@gmail.com,+916443863062,"H.No. 147, Banik Ganj, Kochi, Banda, Uttar Pradesh, India, 239877",ST000534
Rubikaa manchandha,Female,lokesh manchandha,2016-04-13,CL000015,rubikaa.manchandha@gmail.com,+916887503810,"H.No. 712, Tata Marg, Raiganj, Mainpuri, Uttar Pradesh, India, 492431",ST000535
Yagnesh singh,Male,mayur bhatia singh,2016-08-30,CL000015,yagnesh.singh@hotmail.com,+919542609211,"60, Golla Ganj, Gudivada, Sambhal, Uttar Pradesh, India, 867895",ST000536
Brijal atri,Female,mantu atri,2015-11-22,CL000015,brijal.atri@hotmail.com,+918998451798,"40/735, Shukla Path, Bokaro, Bareilly, Uttar Pradesh, India, 035660",ST000537
Kausaleya kotian,Male,mahak singh kotian,2016-04-16,CL000015,kausaleya.kotian@gmail.com,+917934624295,"977, Aurora Marg, Thane, Kushinagar, Uttar Pradesh, India, 929770",ST000538
Varothayan rokade,Male,devendr rokade,2016-09-06,CL000015,varothayan.rokade@gmail.com,+917181937844,"36/30, Ravi Street, Ratlam, Bareilly, Uttar Pradesh, India, 790164",ST000539
Ashtavakra rathod,Male,saieman rathod,2016-12-16,CL000015,ashtavakra.rathod@yahoo.com,+919263745651,"09, Bath Ganj, Silchar, Agra, Uttar Pradesh, India, 622121",ST000540
Uvanthi jadon,Female,gulshan jadon,2015-07-01,CL000015,uvanthi.jadon@yahoo.com,+918857921985,"41/945, Toor Zila, Kalyan-Dombivli, Etah, Uttar Pradesh, India, 264454",ST000541
Mathiyarasi pathak,Female,vivek mohan arya pathak,2016-01-11,CL000015,mathiyarasi.pathak@yahoo.com,+918073812601,"954, Aurora Street, Etawah, Fatehpur, Uttar Pradesh, India, 853666",ST000542
Kank meghe,Male,birender mandal meghe,2015-12-07,CL000015,kank.meghe@hotmail.com,+919391780698,"H.No. 439, Buch Nagar, Dharmavaram, Muzaffarnagar, Uttar Pradesh, India, 690884",ST000543
Yuv chafekar,Male,ram kishor chafekar,2015-09-21,CL000015,yuv.chafekar@hotmail.com,+916121353783,"H.No. 10, Raju Circle, Kollam, Kaushambi, Uttar Pradesh, India, 588070",ST000544
Ahavarivan gunnam,Male,ram naresh gunnam,2015-06-18,CL000015,ahavarivan.gunnam@hotmail.com,+919004023274,"01, Sehgal Road, Farrukhabad, Kanpur Nagar, Uttar Pradesh, India, 559823",ST000545
Nethaesha samudre,Female,emilia toppo samudre,2015-07-06,CL000015,nethaesha.samudre@hotmail.com,+918704946941,"H.No. 372, Bassi Zila, Munger, Sitapur, Uttar Pradesh, India, 130036",ST000546
Dalishyini gehlot,Female,sachidanand gehlot,2015-08-30,CL000015,dalishyini.gehlot@hotmail.com,+917382276259,"21, Ghose Nagar, Ambarnath, Kanpur Dehat, Uttar Pradesh, India, 933225",ST000547
Vithunan suvarna,Male,waseem suvarna,2016-12-01,CL000015,vithunan.suvarna@gmail.com,+917225231345,"50/948, Gokhale Ganj, Allahabad, Kasganj, Uttar Pradesh, India, 612324",ST000548
Danusha taurani,Female,rajender singh taurani,2016-05-11,CL000015,danusha.taurani@hotmail.com,+916982593325,"35/688, Sharma Zila, Munger, Shahjahanpur, Uttar Pradesh, India, 256577",ST000549
Ramshini garg,Female,aditya arya garg,2015-08-20,CL000015,ramshini.garg@yahoo.com,+917419309924,"314, Basu Path, Ambala, Balrampur, Uttar Pradesh, India, 712652",ST000550
Taman chitale,Male,rajbeer chitale,2016-10-22,CL000015,taman.chitale@gmail.com,+919805260865,"53/220, Bajaj Street, Phusro, Barabanki, Uttar Pradesh, India, 861841",ST000551
Dhakshanan makwana,Male,azad singh makwana,2015-07-15,CL000015,dhakshanan.makwana@yahoo.com,+917407933163,"H.No. 430, Chada Zila, Kochi, Etah, Uttar Pradesh, India, 156808",ST000552
Thaya lobo,Female,maksud ahmed lobo,2014-07-07,CL000016,thaya.lobo@yahoo.com,+917348630124,"H.No. 39, Zachariah Circle, Katihar, Banda, Uttar Pradesh, India, 410244",ST000553
Dharish valecha,Male,chand kumar valecha,2015-11-20,CL000016,dharish.valecha@hotmail.com,+917854568932,"H.No. 740, Jain Road, Proddatur, Kushinagar, Uttar Pradesh, India, 460276",ST000554
Nilain hattangadi,Female,sameer hattangadi,2014-10-02,CL000016,nilain.hattangadi@gmail.com,+917513602499,"85/12, Rout Circle, Nanded, Azamgarh, Uttar Pradesh, India, 131980",ST000555
Nishikha gunnam,Female,bhupesh @ neetu gunnam,2015-10-10,CL000016,nishikha.gunnam@hotmail.com,+916249744580,"676, Lata, Munger, Varanasi, Uttar Pradesh, India, 470636",ST000556
Tharshanamila nambian,Female,rajesh mehta nambian,2014-12-31,CL000016,tharshanamila.nambian@gmail.com,+916099957502,"02, Wadhwa Street, Solapur, Saharanpur, Uttar Pradesh, India, 221298",ST000557
Jaivalshan kakde,Male,shakhtnsana singh kakde,2015-01-28,CL000016,jaivalshan.kakde@gmail.com,+916250895086,"H.No. 844, Chaudhry Ganj, Vasai-Virar, Ghaziabad, Uttar Pradesh, India, 785418",ST000558
Lashandran vichare,Male,ramesh malik vichare,2014-08-23,CL000016,lashandran.vichare@hotmail.com,+916592751015,"H.No. 63, Randhawa Ganj, Khora , Moradabad, Uttar Pradesh, India, 531031",ST000559
Gurmant devadiga,Male,ajay singh panwar devadiga,2015-05-07,CL000016,gurmant.devadiga@yahoo.com,+916934223519,"47, Lata Circle, Avadi, Hardoi, Uttar Pradesh, India, 471439",ST000560
Mallesha hussainl,Male,bundel sahni hussainl,2014-11-28,CL000016,mallesha.hussainl@hotmail.com,+916010194643,"H.No. 766, Sankaran Path, Adoni, Etah, Uttar Pradesh, India, 225671",ST000561
Samiran patni,Male,ashok kumar patni,2016-01-10,CL000016,samiran.patni@yahoo.com,+917675722141,"H.No. 33, Dixit Nagar, Akola, Budaun, Uttar Pradesh, India, 984755",ST000562
Hoshika gurnani,Female,sanavvar gurnani,2016-04-05,CL000016,hoshika.gurnani@yahoo.com,+916522310777,"46/883, Basu Street, Raurkela Industrial Township, Bahraich, Uttar Pradesh, India, 149107",ST000563
